OP: 2  
node: 5  
Multiplex: 2  
vehicle: 5  
version dump: 10 
Status: 7  
Step: 11 
Version: 2.07.00 ÿÿÿÿÿÿ
//----------
Diag: 0x742, 0x02, 0x10, 0xB0, 0xFF, 0xFF, 0xFF, 0xFF, 0xFF
Diag: 0x742, 0x29, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00

Diag: 0x742, 0x2A, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00

Diag: 0x742, 0x2B, 0x00, 0x00, 0x00, 0x00, 0x00, 0xFF, 0xFF

Diag: 0x742, 0x2C, 0xFF, 0x01, 0x01, 0x01, 0x01, 0x01, 0x01

Diag: 0x742, 0x2D, 0x01, 0x01, 0x01, 0x01, 0x01, 0x01, 0x01

Diag: 0x742, 0x2E, 0xFF, 0x02, 0x03, 0x06, 0x07, 0xFF, 0xFF

Diag: 0x742, 0x2F, 0x08, 0x08, 0x08, 0xFF, 0xFF, 0x09, 0x09

Diag: 0x742, 0x20, 0xFF, 0xFF, 0xFF, 0x0A, 0x0A, 0x0A, 0x0A

Diag: 0x742, 0x21, 0x0A, 0x0A, 0x0A, 0x0A, 0x0A, 0x0A, 0x0A

Diag: 0x742, 0x22, 0x0A, 0x0A, 0x0A, 0x0A, 0x0A, 0x0A, 0x0A

Diag: 0x742, 0x23, 0x0A, 0x0A, 0x0A, 0x0A, 0x0A, 0x0A, 0x0A

Diag: 0x742, 0x24, 0x0A, 0x0A, 0x0A, 0x0A, 0x0A, 0x0A, 0x0A

Diag: 0x742, 0x25, 0x0A, 0x0A, 0x0A, 0x0A, 0x0A, 0x0A, 0x0A

Diag: 0x742, 0x26, 0x0A, 0x17, 0x17, 0x17, 0x17, 0x17, 0x17

Diag: 0x742, 0x27, 0x17, 0x17, 0xFF, 0x1F, 0x23, 0x23, 0x23

Diag: 0x742, 0x28, 0x23, 0x23, 0x23, 0x22, 0x22, 0x22, 0xFF

Diag: 0x742, 0x29, 0x0E, 0x0E, 0x0E, 0x0E, 0x0E, 0x11, 0x11

Diag: 0x742, 0x2A, 0x11, 0x11, 0x11, 0x11, 0x11, 0x04, 0x04

Diag: 0x742, 0x2B, 0x04, 0xFF, 0x00, 0x01, 0x64, 0x01, 0xA3

Diag: 0x742, 0x2C, 0x01, 0xEE, 0x02, 0x4A, 0x02, 0xB7, 0x03

Diag: 0x742, 0x2D, 0x3D, 0x03, 0xDF, 0x04, 0x60, 0x05, 0x90

Diag: 0x742, 0x2E, 0x06, 0xB2, 0x08, 0x10, 0x09, 0xBD, 0x0B

Diag: 0x742, 0x2F, 0xBE, 0x0E, 0x24, 0x10, 0xF7, 0x14, 0x45

Diag: 0x742, 0x20, 0x18, 0x08, 0xED, 0x83, 0xFF, 0xFF, 0xFF

Node: 0x702, 0x01, 0x76, 0xFF, 0xFF, 0xFF, 0xFF, 0xFF, 0xFF

Diag: 0x742, 0x10, 0xE3, 0x36, 0x1C, 0x3E, 0x20, 0xCA, 0x25

Node: 0x702, 0x30, 0x00, 0x05, 0xFF, 0xFF, 0xFF, 0xFF, 0xFF

Diag: 0x742, 0x21, 0x8E, 0x2A, 0x60, 0x2F, 0x0B, 0x33, 0x64

Diag: 0x742, 0x22, 0x37, 0x46, 0x3A, 0x98, 0x00, 0xF0, 0x00

Diag: 0x742, 0x23, 0xE6, 0x00, 0xDC, 0x00, 0xD2, 0x00, 0xC8

Diag: 0x742, 0x24, 0x00, 0xBE, 0x00, 0xB4, 0x00, 0xAA, 0x00

Diag: 0x742, 0x25, 0xA0, 0x00, 0x96, 0x00, 0x8C, 0x00, 0x82

Diag: 0x742, 0x26, 0x00, 0x78, 0x00, 0x6E, 0x00, 0x64, 0x00

Diag: 0x742, 0x27, 0x5A, 0x00, 0x50, 0x00, 0x46, 0x00, 0x3C

Diag: 0x742, 0x28, 0x00, 0x32, 0x00, 0x28, 0x00, 0x1E, 0x00

Diag: 0x742, 0x29, 0x14, 0x00, 0x0A, 0x00, 0x00, 0x02, 0xE1

Diag: 0x742, 0x2A, 0x03, 0x88, 0x04, 0x5A, 0x05, 0x66, 0x06

Diag: 0x742, 0x2B, 0xBE, 0x08, 0x7A, 0x0A, 0xBB, 0x0D, 0xAF

Diag: 0x742, 0x2C, 0x11, 0x94, 0x16, 0xC4, 0x1D, 0xB9, 0x27

Diag: 0x742, 0x2D, 0x26, 0x34, 0x08, 0x00, 0x78, 0x00, 0x6E

Diag: 0x742, 0x2E, 0x00, 0x64, 0x00, 0x5A, 0x00, 0x50, 0x00

Diag: 0x742, 0x2F, 0x46, 0x00, 0x3C, 0x00, 0x32, 0x00, 0x28

Diag: 0x742, 0x20, 0x00, 0x1E, 0x00, 0x14, 0x00, 0x0A, 0x00

Diag: 0x742, 0x21, 0x00, 0x36, 0x96, 0x30, 0x5B, 0x30, 0xE6

Diag: 0x742, 0x22, 0x40, 0x5A, 0x30, 0x32, 0x3D, 0x97, 0x27

Diag: 0x742, 0x23, 0x04, 0x58, 0x04, 0x30, 0xFC, 0x3D, 0x34

Diag: 0x742, 0x24, 0xB7, 0x85, 0x87, 0x18, 0x10, 0xB7, 0x50

Diag: 0x742, 0x25, 0x30, 0x3D, 0x87, 0xD7, 0xB7, 0xC6, 0x27

Diag: 0x742, 0x26, 0x04, 0x59, 0x04, 0x36, 0xFC, 0x3D, 0xAC

Diag: 0x742, 0x27, 0x42, 0x27, 0x0E, 0x34, 0xB7, 0xC5, 0xE2

Diag: 0x742, 0x28, 0x41, 0xA2, 0x40, 0xB7, 0xC5, 0x10, 0xFB

Diag: 0x742, 0x29, 0x30, 0x20, 0x02, 0xAE, 0x40, 0x3D, 0x04

Diag: 0x742, 0x2A, 0xA4, 0x01, 0x08, 0x3D, 0x04, 0x64, 0x01

Diag: 0x742, 0x2B, 0x09, 0x83, 0x00, 0x01, 0x3D, 0x87, 0xC7

Diag: 0x742, 0x2C, 0x6C, 0x82, 0xEC, 0x8C, 0x26, 0x1F, 0xEE

Diag: 0x742, 0x2D, 0x8E, 0xED, 0x86, 0xEC, 0x88, 0x11, 0x28

Diag: 0x742, 0x2E, 0x0D, 0xEC, 0x86, 0xCD, 0x00, 0x00, 0x11

Diag: 0x742, 0x2F, 0x6D, 0x82, 0xB7, 0x46, 0xEC, 0x88, 0x11

Diag: 0x742, 0x20, 0x6D, 0x84, 0x34, 0x0C, 0xFF, 0xFF, 0xFF

Node: 0x702, 0x01, 0x76, 0xFF, 0xFF, 0xFF, 0xFF, 0xFF, 0xFF

Diag: 0x742, 0x10, 0xE3, 0x36, 0x6C, 0x88, 0x87, 0xC7, 0x6C

Node: 0x702, 0x30, 0x00, 0x05, 0xFF, 0xFF, 0xFF, 0xFF, 0xFF

Diag: 0x742, 0x21, 0x86, 0x3D, 0x97, 0x27, 0x09, 0xEE, 0x86

Diag: 0x742, 0x22, 0xB7, 0xC5, 0xCD, 0x00, 0x00, 0x20, 0x08

Diag: 0x742, 0x23, 0xEE, 0x8D, 0xE6, 0x86, 0xED, 0x87, 0xB7

Diag: 0x742, 0x24, 0xC6, 0x11, 0x35, 0xEC, 0xF0, 0x10, 0x13

Diag: 0x742, 0x25, 0x3B, 0x35, 0xEC, 0xF0, 0x12, 0xED, 0x84

Diag: 0x742, 0x26, 0x13, 0xE3, 0xB1, 0x30, 0xB7, 0xC5, 0xCD

Diag: 0x742, 0x27, 0x00, 0x00, 0x35, 0x65, 0x81, 0xA3, 0x8C

Diag: 0x742, 0x28, 0xB7, 0xC5, 0xE2, 0x8B, 0xA2, 0x8A, 0x31

Diag: 0x742, 0x29, 0x04, 0x46, 0x11, 0x36, 0x69, 0xAF, 0x31

Diag: 0x742, 0x2A, 0x37, 0x32, 0x34, 0x33, 0xEE, 0xF0, 0x10

Diag: 0x742, 0x2B, 0x11, 0xB7, 0x65, 0x32, 0x20, 0x1F, 0x25

Diag: 0x742, 0x2C, 0x2A, 0x04, 0x64, 0x03, 0x04, 0x45, 0x39

Diag: 0x742, 0x2D, 0xE7, 0x8E, 0x27, 0x06, 0xEE, 0x8E, 0x87

Diag: 0x742, 0x2E, 0xC7, 0x20, 0x0B, 0xB7, 0xC5, 0x36, 0x34

Diag: 0x742, 0x2F, 0x69, 0xAF, 0xEE, 0xF0, 0x13, 0x31, 0x3A

Diag: 0x742, 0x20, 0x18, 0x10, 0x08, 0x3A, 0x34, 0xA3, 0xB1

Diag: 0x742, 0x21, 0xB7, 0x46, 0x20, 0xA3, 0x31, 0x02, 0x20

Diag: 0x742, 0x22, 0x9F, 0x41, 0x51, 0xB7, 0xC5, 0x41, 0x51

Diag: 0x742, 0x23, 0x04, 0xA4, 0x01, 0x08, 0xAE, 0x8E, 0x22

Diag: 0x742, 0x24, 0xEE, 0x25, 0x05, 0xAC, 0xF0, 0x10, 0x24

Diag: 0x742, 0x25, 0xE7, 0x31, 0x6D, 0x84, 0x69, 0x83, 0x69

Diag: 0x742, 0x26, 0x82, 0x6C, 0x88, 0x6E, 0x86, 0x3D, 0x3B

Diag: 0x742, 0x27, 0x34, 0x1B, 0x9C, 0x16, 0x46, 0x00, 0x30

Diag: 0x742, 0x28, 0xEC, 0xB5, 0xED, 0xB5, 0x05, 0x40, 0x3B

Diag: 0x742, 0x29, 0xB7, 0x04, 0xB7, 0x05, 0x3A, 0x3D, 0x30

Diag: 0x742, 0x2A, 0xE6, 0xE6, 0x05, 0xE5, 0x30, 0xAC, 0x33

Diag: 0x742, 0x2B, 0x25, 0x03, 0xCC, 0xFF, 0xFF, 0x59, 0x05

Diag: 0x742, 0x2C, 0xE7, 0x30, 0x37, 0xE1, 0x31, 0x04, 0x60

Diag: 0x742, 0x2D, 0x02, 0x25, 0x04, 0xE6, 0x1F, 0x20, 0x02

Diag: 0x742, 0x2E, 0xE6, 0xE5, 0x1A, 0xE5, 0x33, 0x05, 0x00

Diag: 0x742, 0x2F, 0xEE, 0x80, 0x97, 0x26, 0x0C, 0xE1, 0x00

Diag: 0x742, 0x20, 0x22, 0x08, 0xC6, 0x7D, 0xFF, 0xFF, 0xFF

Node: 0x702, 0x01, 0x76, 0xFF, 0xFF, 0xFF, 0xFF, 0xFF, 0xFF

Diag: 0x742, 0x10, 0xE3, 0x36, 0xE1, 0x22, 0x22, 0xFC, 0x27

Node: 0x702, 0x30, 0x00, 0x05, 0xFF, 0xFF, 0xFF, 0xFF, 0xFF

Diag: 0x742, 0x21, 0x02, 0xEE, 0x80, 0x1B, 0x82, 0x05, 0xE3

Diag: 0x742, 0x22, 0x00, 0x01, 0xEE, 0x80, 0x97, 0x26, 0x0C

Diag: 0x742, 0x23, 0xE1, 0x00, 0x22, 0x08, 0xE1, 0x21, 0x22

Diag: 0x742, 0x24, 0xFC, 0x27, 0x02, 0xEE, 0x80, 0x37, 0xE6

Diag: 0x742, 0x25, 0x01, 0x1A, 0xE5, 0xE6, 0xB2, 0x05, 0x00

Diag: 0x742, 0x26, 0x18, 0x17, 0x26, 0x03, 0x34, 0xAD, 0xB1

Diag: 0x742, 0x27, 0x3D, 0x79, 0x00, 0xF8, 0xCC, 0x30, 0x50

Diag: 0x742, 0x28, 0x5B, 0xF9, 0x5A, 0xFA, 0xC6, 0x56, 0x5B

Diag: 0x742, 0x29, 0xF8, 0x0A, 0xCC, 0x30, 0x03, 0x7B, 0x01

Diag: 0x742, 0x2A, 0x07, 0x7A, 0x01, 0x06, 0xC6, 0x7F, 0x7B

Diag: 0x742, 0x2B, 0x01, 0x08, 0x52, 0x7B, 0x01, 0x09, 0x79

Diag: 0x742, 0x2C, 0x01, 0x05, 0x79, 0x01, 0x04, 0xC6, 0x07

Diag: 0x742, 0x2D, 0x7B, 0x01, 0x00, 0x0A, 0xCC, 0x41, 0x26

Diag: 0x742, 0x2E, 0x7B, 0x02, 0xFB, 0x4D, 0x39, 0x40, 0x4C

Diag: 0x742, 0x2F, 0x39, 0x80, 0x5A, 0x35, 0xC6, 0x05, 0x5B

Diag: 0x742, 0x20, 0x34, 0x57, 0x5B, 0x36, 0xC6, 0x80, 0x7B

Diag: 0x742, 0x21, 0x02, 0xFA, 0x79, 0x00, 0x3A, 0x4F, 0x37

Diag: 0x742, 0x22, 0x01, 0xFC, 0x79, 0x02, 0xFB, 0xD6, 0x3C

Diag: 0x742, 0x23, 0xC4, 0xBF, 0xCA, 0x20, 0x5B, 0x3C, 0x4D

Diag: 0x742, 0x24, 0x38, 0x12, 0x1D, 0x02, 0xF1, 0x02, 0x4D

Diag: 0x742, 0x25, 0x1E, 0x40, 0x14, 0x10, 0x0A, 0x4A, 0x47

Diag: 0x742, 0x26, 0x5D, 0x00, 0x79, 0x00, 0x1E, 0x79, 0x02

Diag: 0x742, 0x27, 0x42, 0x79, 0x02, 0x44, 0x79, 0x02, 0x45

Diag: 0x742, 0x28, 0xC6, 0x40, 0x5B, 0x0C, 0x4C, 0x03, 0x02

Diag: 0x742, 0x29, 0x1D, 0x02, 0x5A, 0x01, 0x4C, 0x02, 0x01

Diag: 0x742, 0x2A, 0x4D, 0x00, 0x01, 0x4A, 0x47, 0xF8, 0x00

Diag: 0x742, 0x2B, 0x4A, 0x89, 0x31, 0x08, 0x4A, 0x47, 0x3F

Diag: 0x742, 0x2C, 0x00, 0x4A, 0x48, 0x09, 0x00, 0xF6, 0x24

Diag: 0x742, 0x2D, 0x38, 0x04, 0x21, 0x22, 0x1C, 0x02, 0x6A

Diag: 0x742, 0x2E, 0x80, 0x4D, 0x00, 0x01, 0xC6, 0x10, 0x87

Diag: 0x742, 0x2F, 0x3B, 0xC7, 0x3B, 0xC6, 0x04, 0x3B, 0x53

Diag: 0x742, 0x20, 0x3B, 0xC7, 0xC6, 0x89, 0xFF, 0xFF, 0xFF

Node: 0x702, 0x01, 0x76, 0xFF, 0xFF, 0xFF, 0xFF, 0xFF, 0xFF

Diag: 0x742, 0x10, 0xE3, 0x36, 0x3B, 0x3B, 0x3B, 0xC6, 0x05

Node: 0x702, 0x30, 0x00, 0x05, 0xFF, 0xFF, 0xFF, 0xFF, 0xFF

Diag: 0x742, 0x21, 0x37, 0xC7, 0x4A, 0x85, 0x61, 0x0A, 0x1B

Diag: 0x742, 0x22, 0x8F, 0x20, 0x04, 0x4A, 0x47, 0x30, 0x00

Diag: 0x742, 0x23, 0xC6, 0x03, 0x5B, 0x3C, 0x0A, 0x79, 0x02

Diag: 0x742, 0x24, 0xF2, 0xC6, 0xF9, 0x87, 0x7C, 0x02, 0xF4

Diag: 0x742, 0x25, 0x7A, 0x02, 0xF3, 0x1C, 0x02, 0xF2, 0x03

Diag: 0x742, 0x26, 0x0A, 0x4D, 0x38, 0x80, 0xCC, 0x26, 0x80

Diag: 0x742, 0x27, 0x5B, 0x37, 0x7A, 0x02, 0xFB, 0x4D, 0x39

Diag: 0x742, 0x28, 0x0A, 0x79, 0x02, 0xFB, 0x4C, 0x38, 0x80

Diag: 0x742, 0x29, 0x5B, 0x3B, 0x0A, 0x14, 0x10, 0xA7, 0xCC

Diag: 0x742, 0x2A, 0x06, 0x55, 0x5B, 0x3F, 0x58, 0x5B, 0x3F

Diag: 0x742, 0x2B, 0x79, 0x00, 0x13, 0x7A, 0x02, 0x57, 0x79

Diag: 0x742, 0x2C, 0x00, 0x11, 0xC6, 0xFF, 0x7B, 0x01, 0x20

Diag: 0x742, 0x2D, 0xC6, 0x40, 0x5B, 0x1C, 0x06, 0x40, 0x10

Diag: 0x742, 0x2E, 0x0B, 0x1C, 0x02, 0xF2, 0x01, 0x0B, 0xB7

Diag: 0x742, 0x2F, 0x21, 0x14, 0x10, 0x0A, 0xB7, 0x12, 0x0A

Diag: 0x742, 0x20, 0x4A, 0xA4, 0x0D, 0x08, 0xC6, 0x01, 0x7B

Diag: 0x742, 0x21, 0x30, 0x57, 0xFE, 0x31, 0x29, 0xEF, 0x00

Diag: 0x742, 0x22, 0x32, 0x5A, 0x15, 0x0B, 0x96, 0x15, 0x36

Diag: 0x742, 0x23, 0xFD, 0x31, 0x25, 0x6F, 0x40, 0x4A, 0xA4

Diag: 0x742, 0x24, 0x0D, 0x08, 0xFE, 0x31, 0x29, 0x7E, 0x31

Diag: 0x742, 0x25, 0x25, 0xF6, 0x30, 0x4D, 0x7B, 0x30, 0x4C

Diag: 0x742, 0x26, 0xEF, 0x00, 0x32, 0x5A, 0x15, 0x0B, 0x4A

Diag: 0x742, 0x27, 0xA4, 0x0D, 0x08, 0xFE, 0x31, 0x29, 0x7E

Diag: 0x742, 0x28, 0x31, 0x25, 0xF6, 0x30, 0x4D, 0x7B, 0x30

Diag: 0x742, 0x29, 0x4C, 0xEF, 0x00, 0x32, 0x5A, 0x15, 0x0B

Diag: 0x742, 0x2A, 0x96, 0x15, 0x36, 0x72, 0x30, 0x4A, 0xF6

Diag: 0x742, 0x2B, 0x30, 0x4A, 0xC1, 0x01, 0x26, 0x05, 0xFD

Diag: 0x742, 0x2C, 0x31, 0x25, 0x6F, 0x40, 0x4A, 0x89, 0x28

Diag: 0x742, 0x2D, 0x08, 0x4A, 0x9E, 0xA0, 0x08, 0x32, 0x5A

Diag: 0x742, 0x2E, 0x15, 0x0B, 0x36, 0x1E, 0x01, 0x44, 0x0C

Diag: 0x742, 0x2F, 0x02, 0x20, 0x18, 0xFC, 0x3B, 0x45, 0x3B

Diag: 0x742, 0x20, 0xC6, 0x01, 0x05, 0x65, 0xFF, 0xFF, 0xFF

Node: 0x702, 0x01, 0x76, 0xFF, 0xFF, 0xFF, 0xFF, 0xFF, 0xFF

Diag: 0x742, 0x10, 0xE3, 0x36, 0x37, 0x37, 0x1A, 0x84, 0xB7

Node: 0x702, 0x30, 0x00, 0x05, 0xFF, 0xFF, 0xFF, 0xFF, 0xFF

Diag: 0x742, 0x21, 0x54, 0x4A, 0x8C, 0x44, 0x08, 0xE6, 0xA3

Diag: 0x742, 0x22, 0x27, 0x04, 0x4A, 0xA9, 0xA7, 0x09, 0x1C

Diag: 0x742, 0x23, 0x01, 0x44, 0x40, 0x32, 0x0B, 0xCC, 0x01

Diag: 0x742, 0x24, 0x80, 0x7B, 0x01, 0x44, 0x7A, 0x2B, 0x97

Diag: 0x742, 0x25, 0x0B, 0xFC, 0x01, 0x60, 0xC4, 0xF8, 0x4A

Diag: 0x742, 0x26, 0x80, 0x00, 0x09, 0x7B, 0x2C, 0xCA, 0xC1

Diag: 0x742, 0x27, 0xFF, 0x27, 0x2F, 0xC1, 0x18, 0x26, 0x05

Diag: 0x742, 0x28, 0xFC, 0x3B, 0x3B, 0x20, 0x03, 0xFC, 0x3B

Diag: 0x742, 0x29, 0x39, 0x3B, 0xCC, 0x2C, 0xC9, 0x4A, 0x8F

Diag: 0x742, 0x2A, 0x28, 0x08, 0x1B, 0x82, 0x7C, 0x2C, 0xC7

Diag: 0x742, 0x2B, 0xF6, 0x2C, 0xC9, 0xC1, 0x5D, 0x26, 0x12

Diag: 0x742, 0x2C, 0xF6, 0x2C, 0xCA, 0xC1, 0x18, 0x26, 0x05

Diag: 0x742, 0x2D, 0x72, 0x2C, 0xC6, 0x20, 0x03, 0x72, 0x2C

Diag: 0x742, 0x2E, 0xC5, 0x06, 0x49, 0xB0, 0x04, 0x41, 0x04

Diag: 0x742, 0x2F, 0x4A, 0xA9, 0xA7, 0x09, 0xF6, 0x01, 0x6C

Diag: 0x742, 0x20, 0xC4, 0x0F, 0xFE, 0x2C, 0xC7, 0x6B, 0x03

Diag: 0x742, 0x21, 0xFC, 0x01, 0x64, 0x6C, 0x04, 0xFC, 0x01

Diag: 0x742, 0x22, 0x66, 0x6C, 0x06, 0xFC, 0x01, 0x68, 0x6C

Diag: 0x742, 0x23, 0x08, 0xFC, 0x01, 0x6A, 0x6C, 0x0A, 0xF6

Diag: 0x742, 0x24, 0x2C, 0xCA, 0xC1, 0x18, 0x26, 0x2C, 0xC7

Diag: 0x742, 0x25, 0x87, 0x6C, 0x00, 0x6B, 0x02, 0xFD, 0x3B

Diag: 0x742, 0x26, 0x33, 0x35, 0xB7, 0x54, 0x4A, 0x95, 0x49

Diag: 0x742, 0x27, 0x08, 0x1B, 0x82, 0x7B, 0x2C, 0xC9, 0x27

Diag: 0x742, 0x28, 0x04, 0x4A, 0xA9, 0xA7, 0x09, 0xF6, 0x2C

Diag: 0x742, 0x29, 0xC9, 0x27, 0x40, 0x72, 0x2C, 0xC6, 0xFC

Diag: 0x742, 0x2A, 0x3B, 0x3B, 0x07, 0x3E, 0x27, 0x36, 0x20

Diag: 0x742, 0x2B, 0x30, 0xC6, 0x28, 0x87, 0x6C, 0xFB, 0xE3

Diag: 0x742, 0x2C, 0x44, 0xF6, 0x2C, 0xCA, 0x6B, 0x02, 0xFC

Diag: 0x742, 0x2D, 0x3B, 0x31, 0x3B, 0xB7, 0x54, 0x4A, 0x95

Diag: 0x742, 0x2E, 0x49, 0x08, 0x1B, 0x82, 0x7B, 0x2C, 0xC9

Diag: 0x742, 0x2F, 0x27, 0x04, 0x4A, 0xA9, 0xA7, 0x09, 0xF6

Diag: 0x742, 0x20, 0x2C, 0xC9, 0x30, 0xF6, 0xFF, 0xFF, 0xFF

Node: 0x702, 0x01, 0x76, 0xFF, 0xFF, 0xFF, 0xFF, 0xFF, 0xFF

Diag: 0x742, 0x10, 0xE3, 0x36, 0x27, 0x0E, 0x72, 0x2C, 0xC5

Node: 0x702, 0x30, 0x00, 0x05, 0xFF, 0xFF, 0xFF, 0xFF, 0xFF

Diag: 0x742, 0x21, 0xFC, 0x3B, 0x39, 0x07, 0x0C, 0x27, 0x04

Diag: 0x742, 0x22, 0x4A, 0xA9, 0xA7, 0x09, 0xC6, 0x01, 0x7B

Diag: 0x742, 0x23, 0x01, 0x44, 0x0B, 0x3B, 0xFC, 0x2C, 0xC7

Diag: 0x742, 0x24, 0x4A, 0x8F, 0x7C, 0x08, 0x1B, 0x82, 0x7B

Diag: 0x742, 0x25, 0x2C, 0xC9, 0x3D, 0x36, 0xF6, 0x01, 0x47

Diag: 0x742, 0x26, 0xF4, 0x01, 0x46, 0x7B, 0x2C, 0xCF, 0xC4

Diag: 0x742, 0x27, 0x01, 0x18, 0x27, 0x00, 0xC9, 0x1D, 0x01

Diag: 0x742, 0x28, 0x47, 0x01, 0x1F, 0x01, 0x49, 0x01, 0x03

Diag: 0x742, 0x29, 0x06, 0x4A, 0x92, 0xFC, 0x3B, 0x47, 0x3B

Diag: 0x742, 0x2A, 0xCC, 0x01, 0x04, 0x37, 0x36, 0x16, 0x4A

Diag: 0x742, 0x2B, 0xD3, 0x4A, 0x8C, 0x44, 0x08, 0xE6, 0xA3

Diag: 0x742, 0x2C, 0x27, 0x04, 0x4A, 0xA9, 0xA7, 0x09, 0xC6

Diag: 0x742, 0x2D, 0x01, 0x7B, 0x01, 0x4A, 0xFC, 0x01, 0x70

Diag: 0x742, 0x2E, 0x49, 0x49, 0x49, 0x49, 0x49, 0x7C, 0x2C

Diag: 0x742, 0x2F, 0xCD, 0xC7, 0x87, 0x7C, 0x2C, 0xCB, 0xFE

Diag: 0x742, 0x20, 0x2C, 0xCD, 0xBE, 0x42, 0x0F, 0x26, 0x68

Diag: 0x742, 0x21, 0xFE, 0x42, 0x0D, 0xBE, 0x2C, 0xCB, 0x26

Diag: 0x742, 0x22, 0x60, 0x4A, 0x88, 0x0A, 0x09, 0x04, 0x24

Diag: 0x742, 0x23, 0x16, 0xFC, 0x3B, 0x45, 0x3B, 0xCC, 0x01

Diag: 0x742, 0x24, 0x10, 0x37, 0x36, 0x16, 0x4A, 0xD3, 0x4A

Diag: 0x742, 0x25, 0x8C, 0x44, 0x08, 0xE6, 0xA3, 0x27, 0x1A

Diag: 0x742, 0x26, 0x20, 0x14, 0xFC, 0x3B, 0x45, 0x3B, 0xCC

Diag: 0x742, 0x27, 0x01, 0x20, 0x37, 0x36, 0x16, 0x4A, 0xD3

Diag: 0x742, 0x28, 0x4A, 0x8C, 0x44, 0x08, 0xE6, 0xA3, 0x27

Diag: 0x742, 0x29, 0x04, 0x4A, 0xA9, 0xA7, 0x09, 0xFC, 0x3B

Diag: 0x742, 0x2A, 0x45, 0x3B, 0xCC, 0x01, 0x40, 0x37, 0x36

Diag: 0x742, 0x2B, 0x07, 0x76, 0x4A, 0x8C, 0x44, 0x08, 0xE6

Diag: 0x742, 0x2C, 0xA3, 0x27, 0x04, 0x4A, 0xA9, 0xA7, 0x09

Diag: 0x742, 0x2D, 0xFC, 0x3B, 0x41, 0x3B, 0xC6, 0x01, 0x37

Diag: 0x742, 0x2E, 0x37, 0x07, 0x60, 0x4A, 0x8C, 0x44, 0x08

Diag: 0x742, 0x2F, 0xE6, 0xA3, 0x27, 0x22, 0x20, 0x1C, 0xFE

Diag: 0x742, 0x20, 0x3B, 0x41, 0x80, 0xFF, 0xFF, 0xFF, 0xFF

Node: 0x702, 0x01, 0x76, 0xFF, 0xFF, 0xFF, 0xFF, 0xFF, 0xFF

Diag: 0x742, 0x10, 0xE3, 0x36, 0x34, 0xC6, 0x08, 0x37, 0x42

Node: 0x702, 0x30, 0x00, 0x05, 0xFF, 0xFF, 0xFF, 0xFF, 0xFF

Diag: 0x742, 0x21, 0x36, 0x07, 0x4B, 0x4A, 0x8C, 0x44, 0x08

Diag: 0x742, 0x22, 0xE6, 0xA3, 0x27, 0x0D, 0x20, 0x07, 0xFC

Diag: 0x742, 0x23, 0x3B, 0x41, 0x07, 0x29, 0x27, 0x04, 0x4A

Diag: 0x742, 0x24, 0xA9, 0xA7, 0x09, 0x1F, 0x2C, 0xCF, 0x02

Diag: 0x742, 0x25, 0x1C, 0x1D, 0x01, 0x47, 0x02, 0x1E, 0x01

Diag: 0x742, 0x26, 0x49, 0x02, 0x13, 0xFC, 0x3B, 0x47, 0x07

Diag: 0x742, 0x27, 0x10, 0x27, 0x04, 0x4A, 0xA9, 0xA7, 0x09

Diag: 0x742, 0x28, 0x1D, 0x38, 0xD0, 0x02, 0x1C, 0x38, 0xD0

Diag: 0x742, 0x29, 0x01, 0x32, 0x0B, 0x3B, 0xCC, 0x01, 0x08

Diag: 0x742, 0x2A, 0x37, 0x36, 0x1A, 0x86, 0xB7, 0x54, 0x4A

Diag: 0x742, 0x2B, 0x8C, 0x44, 0x08, 0x1B, 0x84, 0xE6, 0x82

Diag: 0x742, 0x2C, 0x3D, 0x1A, 0x86, 0xB7, 0x54, 0x3D, 0x00

Diag: 0x742, 0x2D, 0x35, 0x24, 0x24, 0x01, 0x02, 0x03, 0x04

Diag: 0x742, 0x2E, 0x05, 0x06, 0x07, 0x41, 0x00, 0x01, 0xC8

Diag: 0x742, 0x2F, 0x0A, 0x0A, 0x0A, 0x0A, 0x03, 0x03, 0x0A

Diag: 0x742, 0x20, 0x0A, 0x01, 0x01, 0x39, 0xD9, 0x39, 0xDB

Diag: 0x742, 0x21, 0x39, 0xDD, 0x39, 0xE3, 0x39, 0xDE, 0x39

Diag: 0x742, 0x22, 0xDF, 0x39, 0xF2, 0x39, 0xF6, 0x39, 0xF8

Diag: 0x742, 0x23, 0x3A, 0x00, 0x3A, 0x44, 0x3A, 0x28, 0x3A

Diag: 0x742, 0x24, 0x3B, 0x3A, 0x3E, 0x01, 0xA0, 0x03, 0x03

Diag: 0x742, 0x25, 0x00, 0x04, 0x3F, 0xFC, 0x00, 0x00, 0x00

